stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000298159,9606.ENSP00000336740,CFL2,LIMK1,9606,0.998,0,0.0,0.0,0.068,0.13,0.9,0.982
9606.ENSP00000314067,9606.ENSP00000339916,PAK2,LIMK2,9606,0.91,0,0.0,0.0,0.06,0.071,0.9,0.093
9606.ENSP00000314067,9606.ENSP00000336740,PAK2,LIMK1,9606,0.944,0,0.0,0.0,0.049,0.381,0.9,0.173
9606.ENSP00000315713,9606.ENSP00000336740,SSH1,LIMK1,9606,0.962,0,0.0,0.0,0.132,0.376,0.0,0.936
9606.ENSP00000315713,9606.ENSP00000432660,SSH1,CFL1,9606,0.998,0,0.0,0.0,0.0,0.659,0.9,0.949
9606.ENSP00000336740,9606.ENSP00000382697,LIMK1,ROCK1,9606,0.94,0,0.0,0.0,0.047,0.131,0.9,0.369
9606.ENSP00000336740,9606.ENSP00000453858,LIMK1,PAK6,9606,0.942,0,0.0,0.0,0.042,0.317,0.9,0.218
9606.ENSP00000336740,9606.ENSP00000339916,LIMK1,LIMK2,9606,0.962,0,0.0,0.069,0.0,0.611,0.9,0.098
9606.ENSP00000336740,9606.ENSP00000469413,LIMK1,PAK4,9606,0.968,0,0.0,0.0,0.067,0.317,0.9,0.568
9606.ENSP00000336740,9606.ENSP00000363708,LIMK1,BMPR2,9606,0.989,0,0.0,0.0,0.06,0.292,0.9,0.854
9606.ENSP00000336740,9606.ENSP00000432660,LIMK1,CFL1,9606,0.999,0,0.0,0.0,0.069,0.987,0.9,0.982
9606.ENSP00000339916,9606.ENSP00000453858,LIMK2,PAK6,9606,0.912,0,0.0,0.0,0.049,0.076,0.9,0.12
9606.ENSP00000339916,9606.ENSP00000469413,LIMK2,PAK4,9606,0.943,0,0.0,0.0,0.0,0.076,0.9,0.436
9606.ENSP00000339916,9606.ENSP00000382697,LIMK2,ROCK1,9606,0.967,0,0.0,0.0,0.047,0.555,0.9,0.322
9606.ENSP00000339916,9606.ENSP00000432660,LIMK2,CFL1,9606,0.995,0,0.0,0.0,0.066,0.555,0.9,0.899
9606.ENSP00000382697,9606.ENSP00000432660,ROCK1,CFL1,9606,0.924,0,0.0,0.0,0.059,0.314,0.5,0.793
9606.ENSP00000432660,9606.ENSP00000469413,CFL1,PAK4,9606,0.755,0,0.0,0.0,0.053,0.07,0.0,0.744
9606.ENSP00000453858,9606.ENSP00000469413,PAK6,PAK4,9606,0.938,0,0.0,0.064,0.042,0.82,0.4,0.465
9606.ENSP00000211998,9606.ENSP00000360305,VCL,PDLIM1,9606,0.706,0,0.0,0.0,0.185,0.131,0.0,0.619
9606.ENSP00000211998,9606.ENSP00000293379,VCL,ITGA5,9606,0.78,0,0.0,0.0,0.115,0.292,0.0,0.677
9606.ENSP00000211998,9606.ENSP00000384515,VCL,PARVB,9606,0.864,0,0.0,0.0,0.074,0.0,0.0,0.859
9606.ENSP00000211998,9606.ENSP00000379350,VCL,ITGB1,9606,0.966,0,0.0,0.0,0.318,0.26,0.0,0.938
9606.ENSP00000211998,9606.ENSP00000494750,VCL,ACTB,9606,0.984,0,0.0,0.0,0.1,0.105,0.9,0.826
9606.ENSP00000211998,9606.ENSP00000458162,VCL,ACTG1,9606,0.99,0,0.0,0.0,0.096,0.23,0.9,0.875
9606.ENSP00000211998,9606.ENSP00000304669,VCL,CTNNA1,9606,0.999,0,0.0,0.0,0.083,0.982,0.9,0.614
9606.ENSP00000211998,9606.ENSP00000252699,VCL,ACTN4,9606,0.999,0,0.0,0.0,0.124,0.912,0.9,0.964
9606.ENSP00000211998,9606.ENSP00000324422,VCL,ZYX,9606,0.999,0,0.0,0.0,0.192,0.183,0.0,0.999
9606.ENSP00000211998,9606.ENSP00000377941,VCL,ACTN1,9606,0.999,0,0.0,0.0,0.447,0.912,0.9,0.893
9606.ENSP00000252699,9606.ENSP00000293379,ACTN4,ITGA5,9606,0.922,0,0.0,0.0,0.126,0.0,0.9,0.183
9606.ENSP00000252699,9606.ENSP00000304669,ACTN4,CTNNA1,9606,0.94,0,0.0,0.0,0.14,0.11,0.9,0.308
9606.ENSP00000252699,9606.ENSP00000379350,ACTN4,ITGB1,9606,0.96,0,0.0,0.0,0.067,0.091,0.9,0.589
9606.ENSP00000252699,9606.ENSP00000458162,ACTN4,ACTG1,9606,0.97,0,0.0,0.0,0.127,0.125,0.9,0.665
9606.ENSP00000252699,9606.ENSP00000360305,ACTN4,PDLIM1,9606,0.97,0,0.0,0.0,0.163,0.818,0.0,0.821
9606.ENSP00000252699,9606.ENSP00000494750,ACTN4,ACTB,9606,0.971,0,0.0,0.0,0.124,0.249,0.9,0.621
9606.ENSP00000252699,9606.ENSP00000324422,ACTN4,ZYX,9606,0.978,0,0.0,0.0,0.326,0.184,0.9,0.646
9606.ENSP00000252699,9606.ENSP00000377941,ACTN4,ACTN1,9606,0.998,0,0.0,0.049,0.177,0.949,0.9,0.775
9606.ENSP00000293379,9606.ENSP00000384515,ITGA5,PARVB,9606,0.707,0,0.0,0.0,0.058,0.066,0.65,0.162
9606.ENSP00000293379,9606.ENSP00000458162,ITGA5,ACTG1,9606,0.716,0,0.0,0.0,0.053,0.0,0.65,0.212
9606.ENSP00000293379,9606.ENSP00000494750,ITGA5,ACTB,9606,0.801,0,0.0,0.0,0.06,0.0,0.65,0.443
9606.ENSP00000293379,9606.ENSP00000377941,ITGA5,ACTN1,9606,0.965,0,0.0,0.0,0.266,0.0,0.9,0.565
9606.ENSP00000293379,9606.ENSP00000379350,ITGA5,ITGB1,9606,0.999,0,0.0,0.0,0.128,0.989,0.9,0.999
9606.ENSP00000304669,9606.ENSP00000458162,CTNNA1,ACTG1,9606,0.953,0,0.0,0.0,0.062,0.05,0.9,0.539
9606.ENSP00000304669,9606.ENSP00000494750,CTNNA1,ACTB,9606,0.957,0,0.0,0.0,0.072,0.108,0.9,0.55
9606.ENSP00000304669,9606.ENSP00000377941,CTNNA1,ACTN1,9606,0.974,0,0.0,0.0,0.101,0.628,0.9,0.332
9606.ENSP00000324422,9606.ENSP00000458162,ZYX,ACTG1,9606,0.931,0,0.0,0.0,0.082,0.0,0.9,0.309
9606.ENSP00000324422,9606.ENSP00000494750,ZYX,ACTB,9606,0.942,0,0.0,0.0,0.143,0.124,0.9,0.319
9606.ENSP00000324422,9606.ENSP00000377941,ZYX,ACTN1,9606,0.989,0,0.0,0.0,0.357,0.501,0.9,0.702
9606.ENSP00000360305,9606.ENSP00000377941,PDLIM1,ACTN1,9606,0.972,0,0.0,0.0,0.124,0.801,0.0,0.853
9606.ENSP00000377941,9606.ENSP00000384515,ACTN1,PARVB,9606,0.955,0,0.0,0.0,0.049,0.0,0.9,0.571
9606.ENSP00000377941,9606.ENSP00000458162,ACTN1,ACTG1,9606,0.972,0,0.0,0.0,0.102,0.125,0.9,0.687
9606.ENSP00000377941,9606.ENSP00000379350,ACTN1,ITGB1,9606,0.974,0,0.0,0.0,0.174,0.328,0.9,0.594
9606.ENSP00000377941,9606.ENSP00000494750,ACTN1,ACTB,9606,0.985,0,0.0,0.0,0.134,0.402,0.9,0.76
9606.ENSP00000379350,9606.ENSP00000384515,ITGB1,PARVB,9606,0.782,0,0.0,0.0,0.086,0.091,0.65,0.338
9606.ENSP00000379350,9606.ENSP00000458162,ITGB1,ACTG1,9606,0.955,0,0.0,0.0,0.102,0.077,0.9,0.53
9606.ENSP00000379350,9606.ENSP00000494750,ITGB1,ACTB,9606,0.984,0,0.0,0.0,0.084,0.077,0.9,0.835
9606.ENSP00000384515,9606.ENSP00000458162,PARVB,ACTG1,9606,0.912,0,0.0,0.0,0.044,0.0,0.9,0.161
9606.ENSP00000384515,9606.ENSP00000494750,PARVB,ACTB,9606,0.915,0,0.0,0.0,0.047,0.0,0.9,0.185
9606.ENSP00000458162,9606.ENSP00000494750,ACTG1,ACTB,9606,0.999,0,0.0,0.047,0.778,0.983,0.9,0.795
